class,News
1," I told this niggah Maya Angelo died.... This niggah gon ask me "" is that the Red Ninja Turtle ? &#1041204;&#1043473;&#1043357; Wtf ."
1," I took the bitch down In the set , yo bitch get around in the set , I dicked the bitch down in the set , yo... http://t.co/PlByuQgerG"
1, I will never date a female with another niggah name on her lol . Wtf .
1, I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .
1, I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu
1," I'm hard to kill &#1041653; , I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; ."
1," I'm not gon ever be that niggah that hit 300 likes on every picture , but I get WHOEVER I WANT PERIOD . &#1041204;&#1043323;&#1041196;... http://t.co/mKgRljrHcl"
1, I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol
1, Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch &#1041204;&#1043473;... http://t.co/MEtM60bG15
1, Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;
1," If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;"
1," If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc"
1," If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does ."
1," Ima kill that pussy straight murder that shit , and Ima eat it , eat it , eat it &#1043291;&#1040788; And lick it till it slaps . Aye &#1041237;&#1041191; ."
1," Ima pull up , eat on that pussy and dip &#1041219;&#9996;&#65039; ,"
1, Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .
1," Ima young rich niggah Tryna fuck a niggah bitch , My ex a rat the Naybahoods be fuckin on that bitch &#1041204;&#1041204; , I... http://t.co/hFnSbuPwma"
1," Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; ."
1, Is this Jody ? The niggah that got ma Boo Pregnant ? The niggah that can't take responsibilities as a... http://t.co/7ufNJ2NJhp
1, It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?
1," Just was old to me , a lil proton feel me ? Some bitches that's gon feel me , some niggahs that won't kill me ."
1, Lemme find out you didn't answer my call cause you otp with that niggah &#1041204;
1, Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC
1, Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;
1, Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz
1," Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc"
1, Mann these hoes get nothin ! &#1041233; But some dick and instructions ! &#1041204; If she with mee she fucccccckn ! I said I... http://t.co/1FN2TegZHh
1, Mannnnn wake y'all bitch asses up Blood !
1, My Charger got my fucked up &#1041184;&#1041185; Finna wrap the cord Tf around my phone this bitch finna charge today cuhz &#1041204;&#1041204;&#1041184;&#1041184; .
1, My baby mama trippen and that bitch can shoot &#1041653;&#1041653; .
1," Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah ."
1," Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q"
1, Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .
1," No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU"
1," O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !"
1," Ok ma Texas bitch keep textin me , callin cryin stressin me &#1041190; Bout where I been but I been with another bitch allegedly &#1043351;&#1043360; ."
1," On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; ."
1, R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .
1, Ran a good game with my Royal niggah &#1043359;&#1042390;&#1043323;
1," Said I ain't Neva love no bitcccccch , but these bitches steady lovin on me on me , ayeeee . So what am I... http://t.co/NhB8omAqkm"
1," See I gotta get this money ma palms itchin , niggahs gossip like hoes most of them bitches ."
1," Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; ."
1," She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; ."
1," She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah ."
1," She love it when I talk to her crazy &#1041191;&#1041219; Suck a niggah dick , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S"
1, She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB
1, Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT
1," Someone let me know why Drake so cold ? &#1041185;&#1041240;&#1043358;&#1043351;&#1043323; He my favorite rapper , this niggah HARD ."
1," South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD"
1," That fb profile checker thing fake then a mf , I just added some bitch yesterday and it had me on the top . Fuck fr ?"
1, That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA
1," The hoes finna be like "" Owieee Trey , August , And Chris Brown can have my baby at the same time &#1041191; "" Lmfaooooooo Hoes ain't loyal ."
1, These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .
1, This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .
1, Up runnin these 2K fades with ma niggah Tyreon &#1043323;&#1043359; Leo KO'd lmfaoo
1, Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .
1, Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .
1, With my Bestf Shyanna Pen and ma main niggah Ronnie A. Jackson III &#1043359;&#1041636; Movie bound after we pick up the homies
1, Y'all complaining about thirst traps ? FR ? Theirs models that dress just like that ? Ass out and all STFU . Don't make you a hoe wtf .
1," Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?"
1, You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .
1, You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;
1, You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;
1," You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;"
1," You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7"
1, when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now
1,"Cause they ain't her RT @Jvbir I aint eem watchin the awards yet, but why hoes hatin on Kim K?"
1,"Every bitch got a fat ass or she $3,000 from it' #RNS"
1,Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs
1,"i drowned in ur pussy so i swam 2ur BuT."" Easily the most eloquent message sent on Xbox Live."
1,(looks over at oomf) RT @shethepete Does pretending to have no bitches really work or nah?
1,"*Bows down* ""Yes bitchmaster bitch"""
1,*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots
1,*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.
1,*Nicolas Cage unrolls dusty secret scroll* It says here James Madison was a whiny little bitch
1,*Sings* I killed that pussy she died with her eyes open!
1,*Teachers call you a pussy for not doing senior skip day*
1,*bitch breathes* me: could you not?
1,*karate RT @SirAsshole: Karrenchi still a bird ass bitch
1,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram
1,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.
1,*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*
1,*pops that pussy for singles*
1,*pregnant crazy bitch wus the answer we were looking for...
1,*puts people/bitch face on*
1,"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!"
1,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me"""
1,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?
1,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.
1,... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.
1,"... but bitches catch feelings after, all the damn time."
1,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ
1,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now
1,....is now tweeting from a tablet....baller bitch!
1,...and I'm goin back to school.. only for the hoes and a class or two
1,...but if a SHOW about #Obama was called #Whitish ..........y'all motherfuckers would cry #racist like lil bitches. #Blackish
1,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.
1,.@Buckm00se really does talk like a buck nigger
1,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt."
1,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt"
1,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch."
1,.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.
1,1 baby Momma no bitch no wife like PAC u need a thug in ya life
1,1 good girl is worth 1000 hoes
1,1 more day bitches!!!!
1,1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe
1,1 thang i know these bitches come n go so keep em out your bussiness
1,1 time for the lonely hoes watching #Scandal re runs
1,1) Vader is a Sith. Not a Jedi. Duh. 2) Vader is also a whiny bitch. 3) YODA IS MOTHERFUCKING YODA. #micdrop
1,"1, 2, 3, 4, 5 I&#8217;m too drunk to walk, let&#8217;s drive. I got bitches with me all night And the party don&#8217;t start 'til the drugs arrive #Loaded"
1,100 days til Christmas bitches
1,100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches
1,100s 50s 20s yea I like my money in order bad Asian bitch yea she look just like Kemora
1,108 MIL RT @SooMajor: And its cause of Romo bitch ass Dez &amp; Witten not eating
1,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;"
1,"13% shy
65% bitch
22% homosexual"
1,15. Did twitter ever get you pussy/dick
1,18 year old pussy tastes like hope.
1,18 yr scrap from out here might get life in prison for murderin a norte nigga by el pollo loco off of story rd.&#128563;
1,187 how I'm killin these hoes
1,1st game of Fall 7s.. finna kill some hoes
1,1wayhustle come get signed bitch we self paid.
1,2 faced bitch
1,2 or 3 hoes for everything &#128527;&#128520;&#128526;
1,"2 thangs my bitch can't say, ""I'm broke"" n ""ha period late"""
1,2 year starting on me on the street... so i put a fag out on him. #funnyguy
1,2+2 not knowing wtf it is bitch
1,2012-2013 seniors were chill as fuck. this years seniors are basic ass bitches
1,"20k tweets hoe, I'd like to thank all my supportive fans &#9996;&#65039; more tweets to come."
1,21- you a bitch but you my bitch so we hella chillin. also thanks for tolerating me and being my friend.
1,24_rozay_idgt mad cuz Twan fuck his bitch&#128514; http://t.co/GoyZfOU46I
1,270 on flappy bird suck my dick and lick my balls #swag
1,"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches"
1,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;
1,2k coaches are retarded who would put a 5'10 point guard at the 3 tho.
1,3 millionaires just walked in why you tripping bitch you paid for the fight ? Lmao
1,3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone
1,3-0-0 bitches fuck wid me
1,"300 bitch we hot, we done took flight !"
1,"37- no, i dont like hoes"
1,4 fat hoes ina caddilac. U can tell they jus lost dey luxury car ride virginity#hoes too happy lmao
1,"4 stacks for the heels on my bitch feet, car seat still smellin like 10 keys.. Tell the plug that I'm lookin for a increase.."
1,40 mins. Until that bitch drop
1,416 we know ya bitch @kendricklamar
1,4th RT @MayaAngelouFRO: Beat my pussy up like i snitched on you and you had to serve time in a state correctional facility for 5 years.
1,5s are ugly thot bitch shoes
1,5sos be like: come hang out with us!! but not if u fugly. oh and side hoes to the left thnx.
1,5thharmony user followed then unfollowed me what a prude ass hoe
1,"7 pounds never fails to make me cry. Im not bitch, I just relate to it"
1,7 years later and this bitch STILL didnt learn her lesson. lol I remember she was the first major nude leak of this generation
1,7:15 needs to hurry up . It's chilly in this bitch
1,8/10 of the girls u went to hs with look horrible now but don't wanna believe it....I'm bout to piss them Facebook hoes off with this
1,90 percent yo bitch with me 100 percent that scrap with me
1,90% of niggas goofy and act like bitches
1,"95% of the truly talented people i've come across are retarded professionally. 95% of the awful, untalented people are on point and polite.."
1,99 problems but a bitch ain't 1
1,99 problems but a bitch ain't one
1,":/ well that sucks that Kobe is out now... he's still filthy, you can hate him all u want but if you dont have respect for him, ur retarded"
1,@ me tho &#8220;@_Mashphatrabbit: This bitch wants to be included so fuckin baldly bruh!!!!&#8221;
1,@ the chick who is gorgeous and so fine but her pussy stinks
1,@ the person who significant other a hoe and you the s/o cheating
1,@01TakesTheLead no bitch I had to use my whipers!!
1,@05proFESSOR ... That's what happens when your getting pussy. Pussy or Twitter? Seems like a clear cut choice to me. Hahahaha
1,@0beytheLAU @Huntermoore bitch you gross as fuck touchin them saggy titties
1,@0ddment I could fuck a bowl of graham cracker cereal
1,@10HSW @myluca01 @DenisGorman nothing like waiting till the last game of the season to peddle it shit website #heeb
1,@10x90 @fucktyler fugly loose hoe
1,"@1D_NIPPLES_ bitch you fucking told me to sit in that seat and yo dumbass come again saying ""why you sitting there"" bitch #vote5sos"
1,@1Josh_Warwick3 @ashleyypat17 fag
1,@1MannyOnly @iamadamg_ @JennyReyes42 bitches will be bitches.
